t,alpha,v,r_cmd,i_cmd
2.298000000e+01,-1.812129548e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.300000000e+01,-1.808501265e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.302000000e+01,-1.803719392e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.304000000e+01,-1.799062743e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.306000000e+01,-1.795444761e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.308000000e+01,-1.790132712e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.310000000e+01,-1.786286505e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.312000000e+01,-1.781730687e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.314000000e+01,-1.777243717e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.316000000e+01,-1.773826312e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.318000000e+01,-1.769458603e-13,5.000000014e-02,5.003717474e-01,1.348246209e-02
2.320000000e+01,-1.765019879e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.322000000e+01,-1.760657592e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.324000000e+01,-1.756392883e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.326000000e+01,-1.752056616e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.328000000e+01,-1.747488872e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.330000000e+01,-1.742531358e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.332000000e+01,-1.738346338e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.334000000e+01,-1.734248595e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.336000000e+01,-1.730132964e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.338000000e+01,-1.726089974e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.340000000e+01,-1.722051321e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.342000000e+01,-1.718068504e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.344000000e+01,-1.714119840e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.346000000e+01,-1.709114621e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.348000000e+01,-1.705219082e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.350000000e+01,-1.701402691e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.352000000e+01,-1.697581420e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.354000000e+01,-1.692724736e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.356000000e+01,-1.688986407e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.358000000e+01,-1.684176886e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.360000000e+01,-1.680536136e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.362000000e+01,-1.676894843e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.364000000e+01,-1.672239278e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.366000000e+01,-1.668645148e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.368000000e+01,-1.664043794e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.370000000e+01,-1.660577058e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.372000000e+01,-1.656000098e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.374000000e+01,-1.652630398e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.376000000e+01,-1.648106022e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.378000000e+01,-1.643696572e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.380000000e+01,-1.640363735e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.382000000e+01,-1.636020963e-13,5.000000013e-02,5.003717474e-01,1.348246209e-02
2.384000000e+01,-1.631669517e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.386000000e+01,-1.628478168e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.388000000e+01,-1.624180391e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.390000000e+01,-1.619968808e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.392000000e+01,-1.616113927e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.394000000e+01,-1.612713869e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.396000000e+01,-1.608544569e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.398000000e+01,-1.604486943e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.400000000e+01,-1.600387032e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.402000000e+01,-1.596383073e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.404000000e+01,-1.592393209e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.406000000e+01,-1.588443461e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.408000000e+01,-1.584867220e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.410000000e+01,-1.580947829e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.412000000e+01,-1.577122222e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.414000000e+01,-1.573263546e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.416000000e+01,-1.569509496e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.418000000e+01,-1.565702320e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.420000000e+01,-1.561647404e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.422000000e+01,-1.557952985e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.424000000e+01,-1.554273203e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.426000000e+01,-1.550679073e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.428000000e+01,-1.547046454e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.430000000e+01,-1.543529302e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.432000000e+01,-1.538881327e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.434000000e+01,-1.535387486e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.436000000e+01,-1.531896355e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.438000000e+01,-1.528483286e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.440000000e+01,-1.524018542e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.442000000e+01,-1.520617399e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.444000000e+01,-1.517282393e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.446000000e+01,-1.512919022e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.448000000e+01,-1.509606784e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.450000000e+01,-1.505640231e-13,5.000000012e-02,5.003717474e-01,1.348246209e-02
2.452000000e+01,-1.502074290e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.454000000e+01,-1.498897577e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.456000000e+01,-1.494659973e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.458000000e+01,-1.491554818e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.460000000e+01,-1.487396361e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.462000000e+01,-1.484315058e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.464000000e+01,-1.480225447e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.466000000e+01,-1.477215160e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.468000000e+01,-1.473187891e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.470000000e+01,-1.469165501e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.472000000e+01,-1.466280439e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.474000000e+01,-1.462300333e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.476000000e+01,-1.458756618e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.478000000e+01,-1.455579906e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.480000000e+01,-1.451728278e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.482000000e+01,-1.447897791e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.484000000e+01,-1.445200838e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.486000000e+01,-1.441400168e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.488000000e+01,-1.437688401e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.490000000e+01,-1.433959830e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.492000000e+01,-1.430319079e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.494000000e+01,-1.427716452e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.496000000e+01,-1.424119069e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.498000000e+01,-1.420521144e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.500000000e+01,-1.416937856e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.502000000e+01,-1.413436967e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.504000000e+01,-1.409918189e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.506000000e+01,-1.406453621e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.508000000e+01,-1.403018869e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.510000000e+01,-1.399613390e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.512000000e+01,-1.396201405e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.514000000e+01,-1.392891336e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.516000000e+01,-1.389540067e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.518000000e+01,-1.386280955e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.520000000e+01,-1.382986065e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.522000000e+01,-1.379794716e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.524000000e+01,-1.375829789e-13,5.000000011e-02,5.003717474e-01,1.348246209e-02
2.526000000e+01,-1.372323479e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.528000000e+01,-1.369144598e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.530000000e+01,-1.366038359e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.532000000e+01,-1.362928867e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.534000000e+01,-1.359142833e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.536000000e+01,-1.355791022e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.538000000e+01,-1.352750377e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.540000000e+01,-1.349780205e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.542000000e+01,-1.345766489e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.544000000e+01,-1.342819085e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.546000000e+01,-1.339952455e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.548000000e+01,-1.335991864e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.550000000e+01,-1.333158302e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.552000000e+01,-1.329612961e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.554000000e+01,-1.326495337e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.556000000e+01,-1.323739295e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.558000000e+01,-1.319936456e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.560000000e+01,-1.317249803e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.562000000e+01,-1.313477864e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.564000000e+01,-1.310123884e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.566000000e+01,-1.307143413e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.568000000e+01,-1.303833343e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.570000000e+01,-1.300911419e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.572000000e+01,-1.297624118e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.574000000e+01,-1.294817118e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.576000000e+01,-1.291237083e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.578000000e+01,-1.288786244e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.580000000e+01,-1.285295655e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.582000000e+01,-1.281794766e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.584000000e+01,-1.278724305e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.586000000e+01,-1.275992116e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.588000000e+01,-1.272642473e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.590000000e+01,-1.269253257e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.592000000e+01,-1.266974264e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.594000000e+01,-1.263664195e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.596000000e+01,-1.260364968e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.598000000e+01,-1.257121035e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.600000000e+01,-1.253880897e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.602000000e+01,-1.250992582e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.604000000e+01,-1.247822375e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.606000000e+01,-1.245379667e-13,5.000000010e-02,5.003717474e-01,1.348246209e-02
2.608000000e+01,-1.242270718e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.610000000e+01,-1.239138458e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.612000000e+01,-1.236077755e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.614000000e+01,-1.232995910e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.616000000e+01,-1.229989960e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.618000000e+01,-1.226986720e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.620000000e+01,-1.224012753e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.622000000e+01,-1.221054508e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.624000000e+01,-1.218140172e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.626000000e+01,-1.215204695e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.628000000e+01,-1.212368422e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.630000000e+01,-1.209483360e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.632000000e+01,-1.205950487e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.634000000e+01,-1.203140235e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.636000000e+01,-1.200357088e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.638000000e+01,-1.197301806e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.640000000e+01,-1.194522996e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.642000000e+01,-1.191859654e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.644000000e+01,-1.188421106e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.646000000e+01,-1.185815768e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.648000000e+01,-1.182818492e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.650000000e+01,-1.180237548e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.652000000e+01,-1.176897121e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.654000000e+01,-1.174360630e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.656000000e+01,-1.171505926e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.658000000e+01,-1.168232178e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.660000000e+01,-1.165469088e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.662000000e+01,-1.162992771e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.664000000e+01,-1.159801964e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.666000000e+01,-1.157110432e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.668000000e+01,-1.154665556e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.670000000e+01,-1.151611358e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.672000000e+01,-1.148926874e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.674000000e+01,-1.145872134e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
2.676000000e+01,-1.143304743e-13,5.000000009e-02,5.003717474e-01,1.348246209e-02
