t,alpha,v,r_cmd,i_cmd
6.120000000e+00,-1.415860745e-11,5.000000108e-01,5.037174745e-01,1.348246209e-01
6.140000000e+00,-1.412410987e-11,5.000000108e-01,5.037174745e-01,1.348246209e-01
6.160000000e+00,-1.408969165e-11,5.000000108e-01,5.037174745e-01,1.348246209e-01
6.180000000e+00,-1.405540528e-11,5.000000107e-01,5.037174745e-01,1.348246209e-01
6.200000000e+00,-1.402117788e-11,5.000000107e-01,5.037174745e-01,1.348246209e-01
6.220000000e+00,-1.398707582e-11,5.000000107e-01,5.037174745e-01,1.348246209e-01
6.240000000e+00,-1.395295511e-11,5.000000107e-01,5.037174745e-01,1.348246209e-01
6.260000000e+00,-1.391896407e-11,5.000000106e-01,5.037174745e-01,1.348246209e-01
6.280000000e+00,-1.388505977e-11,5.000000106e-01,5.037174745e-01,1.348246209e-01
6.300000000e+00,-1.385123223e-11,5.000000106e-01,5.037174745e-01,1.348246209e-01
6.320000000e+00,-1.381754216e-11,5.000000106e-01,5.037174745e-01,1.348246209e-01
6.340000000e+00,-1.378387812e-11,5.000000105e-01,5.037174745e-01,1.348246209e-01
6.360000000e+00,-1.375028520e-11,5.000000105e-01,5.037174745e-01,1.348246209e-01
6.380000000e+00,-1.371685881e-11,5.000000105e-01,5.037174745e-01,1.348246209e-01
6.400000000e+00,-1.368338385e-11,5.000000105e-01,5.037174745e-01,1.348246209e-01
6.420000000e+00,-1.365008367e-11,5.000000104e-01,5.037174745e-01,1.348246209e-01
6.440000000e+00,-1.361682251e-11,5.000000104e-01,5.037174745e-01,1.348246209e-01
6.460000000e+00,-1.358367802e-11,5.000000104e-01,5.037174745e-01,1.348246209e-01
6.480000000e+00,-1.355060422e-11,5.000000104e-01,5.037174745e-01,1.348246209e-01
6.500000000e+00,-1.351763016e-11,5.000000103e-01,5.037174745e-01,1.348246209e-01
6.520000000e+00,-1.348467171e-11,5.000000103e-01,5.037174745e-01,1.348246209e-01
6.540000000e+00,-1.345182169e-11,5.000000103e-01,5.037174745e-01,1.348246209e-01
6.560000000e+00,-1.341904669e-11,5.000000103e-01,5.037174745e-01,1.348246209e-01
6.580000000e+00,-1.338642218e-11,5.000000102e-01,5.037174745e-01,1.348246209e-01
6.600000000e+00,-1.335381588e-11,5.000000102e-01,5.037174745e-01,1.348246209e-01
6.620000000e+00,-1.332132842e-11,5.000000102e-01,5.037174745e-01,1.348246209e-01
6.640000000e+00,-1.328882143e-11,5.000000102e-01,5.037174745e-01,1.348246209e-01
6.660000000e+00,-1.325647665e-11,5.000000101e-01,5.037174745e-01,1.348246209e-01
6.680000000e+00,-1.322414183e-11,5.000000101e-01,5.037174745e-01,1.348246209e-01
6.700000000e+00,-1.319198917e-11,5.000000101e-01,5.037174745e-01,1.348246209e-01
6.720000000e+00,-1.315989852e-11,5.000000101e-01,5.037174745e-01,1.348246209e-01
6.740000000e+00,-1.312778618e-11,5.000000100e-01,5.037174745e-01,1.348246209e-01
6.760000000e+00,-1.309583214e-11,5.000000100e-01,5.037174745e-01,1.348246209e-01
6.780000000e+00,-1.306391714e-11,5.000000100e-01,5.037174745e-01,1.348246209e-01
6.800000000e+00,-1.303208583e-11,5.000000100e-01,5.037174745e-01,1.348246209e-01
6.820000000e+00,-1.300039286e-11,5.000000099e-01,5.037174745e-01,1.348246209e-01
6.840000000e+00,-1.296874500e-11,5.000000099e-01,5.037174745e-01,1.348246209e-01
6.860000000e+00,-1.293715308e-11,5.000000099e-01,5.037174745e-01,1.348246209e-01
6.880000000e+00,-1.290561928e-11,5.000000099e-01,5.037174745e-01,1.348246209e-01
6.900000000e+00,-1.287418479e-11,5.000000098e-01,5.037174745e-01,1.348246209e-01
6.920000000e+00,-1.284280972e-11,5.000000098e-01,5.037174745e-01,1.348246209e-01
6.940000000e+00,-1.281158383e-11,5.000000098e-01,5.037174745e-01,1.348246209e-01
6.960000000e+00,-1.278028638e-11,5.000000098e-01,5.037174745e-01,1.348246209e-01
6.980000000e+00,-1.274924220e-11,5.000000097e-01,5.037174745e-01,1.348246209e-01
7.000000000e+00,-1.271817894e-11,5.000000097e-01,5.037174745e-01,1.348246209e-01
7.020000000e+00,-1.268720242e-11,5.000000097e-01,5.037174745e-01,1.348246209e-01
7.040000000e+00,-1.265631263e-11,5.000000097e-01,5.037174745e-01,1.348246209e-01
7.060000000e+00,-1.262548789e-11,5.000000097e-01,5.037174745e-01,1.348246209e-01
7.080000000e+00,-1.259473949e-11,5.000000096e-01,5.037174745e-01,1.348246209e-01
7.100000000e+00,-1.256404659e-11,5.000000096e-01,5.037174745e-01,1.348246209e-01
7.120000000e+00,-1.253344217e-11,5.000000096e-01,5.037174745e-01,1.348246209e-01
7.140000000e+00,-1.250293575e-11,5.000000096e-01,5.037174745e-01,1.348246209e-01
7.160000000e+00,-1.247243845e-11,5.000000095e-01,5.037174745e-01,1.348246209e-01
7.180000000e+00,-1.244203091e-11,5.000000095e-01,5.037174745e-01,1.348246209e-01
7.200000000e+00,-1.241176823e-11,5.000000095e-01,5.037174745e-01,1.348246209e-01
7.220000000e+00,-1.238154978e-11,5.000000095e-01,5.037174745e-01,1.348246209e-01
7.240000000e+00,-1.235138337e-11,5.000000094e-01,5.037174745e-01,1.348246209e-01
7.260000000e+00,-1.232132625e-11,5.000000094e-01,5.037174745e-01,1.348246209e-01
7.280000000e+00,-1.229130339e-11,5.000000094e-01,5.037174745e-01,1.348246209e-01
7.300000000e+00,-1.226133301e-11,5.000000094e-01,5.037174745e-01,1.348246209e-01
7.320000000e+00,-1.223149490e-11,5.000000093e-01,5.037174745e-01,1.348246209e-01
7.340000000e+00,-1.220172227e-11,5.000000093e-01,5.037174745e-01,1.348246209e-01
7.360000000e+00,-1.217199865e-11,5.000000093e-01,5.037174745e-01,1.348246209e-01
7.380000000e+00,-1.214232360e-11,5.000000093e-01,5.037174745e-01,1.348246209e-01
7.400000000e+00,-1.211278603e-11,5.000000093e-01,5.037174745e-01,1.348246209e-01
7.420000000e+00,-1.208327752e-11,5.000000092e-01,5.037174745e-01,1.348246209e-01
7.440000000e+00,-1.205389564e-11,5.000000092e-01,5.037174745e-01,1.348246209e-01
7.460000000e+00,-1.202451983e-11,5.000000092e-01,5.037174745e-01,1.348246209e-01
7.480000000e+00,-1.199522860e-11,5.000000092e-01,5.037174745e-01,1.348246209e-01
7.500000000e+00,-1.196603277e-11,5.000000091e-01,5.037174745e-01,1.348246209e-01
7.520000000e+00,-1.193684344e-11,5.000000091e-01,5.037174745e-01,1.348246209e-01
7.540000000e+00,-1.190777598e-11,5.000000091e-01,5.037174745e-01,1.348246209e-01
7.560000000e+00,-1.187882778e-11,5.000000091e-01,5.037174745e-01,1.348246209e-01
7.580000000e+00,-1.184984532e-11,5.000000091e-01,5.037174745e-01,1.348246209e-01
7.600000000e+00,-1.182099557e-11,5.000000090e-01,5.037174745e-01,1.348246209e-01
7.620000000e+00,-1.179224123e-11,5.000000090e-01,5.037174745e-01,1.348246209e-01
7.640000000e+00,-1.176346000e-11,5.000000090e-01,5.037174745e-01,1.348246209e-01
7.660000000e+00,-1.173481798e-11,5.000000090e-01,5.037174745e-01,1.348246209e-01
7.680000000e+00,-1.170623451e-11,5.000000089e-01,5.037174745e-01,1.348246209e-01
7.700000000e+00,-1.167774428e-11,5.000000089e-01,5.037174745e-01,1.348246209e-01
7.720000000e+00,-1.164930045e-11,5.000000089e-01,5.037174745e-01,1.348246209e-01
7.740000000e+00,-1.162093989e-11,5.000000089e-01,5.037174745e-01,1.348246209e-01
7.760000000e+00,-1.159264048e-11,5.000000089e-01,5.037174745e-01,1.348246209e-01
7.780000000e+00,-1.156439181e-11,5.000000088e-01,5.037174745e-01,1.348246209e-01
7.800000000e+00,-1.153624418e-11,5.000000088e-01,5.037174745e-01,1.348246209e-01
7.820000000e+00,-1.150811868e-11,5.000000088e-01,5.037174745e-01,1.348246209e-01
7.840000000e+00,-1.148007297e-11,5.000000088e-01,5.037174745e-01,1.348246209e-01
7.860000000e+00,-1.145212787e-11,5.000000088e-01,5.037174745e-01,1.348246209e-01
7.880000000e+00,-1.142429901e-11,5.000000087e-01,5.037174745e-01,1.348246209e-01
7.900000000e+00,-1.139649139e-11,5.000000087e-01,5.037174745e-01,1.348246209e-01
7.920000000e+00,-1.136869808e-11,5.000000087e-01,5.037174745e-01,1.348246209e-01
7.940000000e+00,-1.134102057e-11,5.000000087e-01,5.037174745e-01,1.348246209e-01
7.960000000e+00,-1.131336561e-11,5.000000086e-01,5.037174745e-01,1.348246209e-01
7.980000000e+00,-1.128585116e-11,5.000000086e-01,5.037174745e-01,1.348246209e-01
8.000000000e+00,-1.125831763e-11,5.000000086e-01,5.037174745e-01,1.348246209e-01
8.020000000e+00,-1.123092895e-11,5.000000086e-01,5.037174745e-01,1.348246209e-01
8.040000000e+00,-1.120351641e-11,5.000000086e-01,5.037174745e-01,1.348246209e-01
8.060000000e+00,-1.117630034e-11,5.000000085e-01,5.037174745e-01,1.348246209e-01
8.080000000e+00,-1.114902788e-11,5.000000085e-01,5.037174745e-01,1.348246209e-01
8.100000000e+00,-1.112186992e-11,5.000000085e-01,5.037174745e-01,1.348246209e-01
8.120000000e+00,-1.109483989e-11,5.000000085e-01,5.037174745e-01,1.348246209e-01
8.140000000e+00,-1.106781550e-11,5.000000085e-01,5.037174745e-01,1.348246209e-01
8.160000000e+00,-1.104090517e-11,5.000000084e-01,5.037174745e-01,1.348246209e-01
8.180000000e+00,-1.101398963e-11,5.000000084e-01,5.037174745e-01,1.348246209e-01
8.200000000e+00,-1.098713004e-11,5.000000084e-01,5.037174745e-01,1.348246209e-01
8.220000000e+00,-1.096037670e-11,5.000000084e-01,5.037174745e-01,1.348246209e-01
8.240000000e+00,-1.093368321e-11,5.000000084e-01,5.037174745e-01,1.348246209e-01
8.260000000e+00,-1.090705738e-11,5.000000083e-01,5.037174745e-01,1.348246209e-01
8.280000000e+00,-1.088043674e-11,5.000000083e-01,5.037174745e-01,1.348246209e-01
8.300000000e+00,-1.085393407e-11,5.000000083e-01,5.037174745e-01,1.348246209e-01
8.320000000e+00,-1.082757104e-11,5.000000083e-01,5.037174745e-01,1.348246209e-01
8.340000000e+00,-1.080115164e-11,5.000000083e-01,5.037174745e-01,1.348246209e-01
8.360000000e+00,-1.077487318e-11,5.000000082e-01,5.037174745e-01,1.348246209e-01
8.380000000e+00,-1.074863159e-11,5.000000082e-01,5.037174745e-01,1.348246209e-01
8.400000000e+00,-1.072247803e-11,5.000000082e-01,5.037174745e-01,1.348246209e-01
8.420000000e+00,-1.069637521e-11,5.000000082e-01,5.037174745e-01,1.348246209e-01
8.440000000e+00,-1.067026849e-11,5.000000082e-01,5.037174745e-01,1.348246209e-01
8.460000000e+00,-1.064428190e-11,5.000000081e-01,5.037174745e-01,1.348246209e-01
8.480000000e+00,-1.061836556e-11,5.000000081e-01,5.037174745e-01,1.348246209e-01
8.500000000e+00,-1.059251298e-11,5.000000081e-01,5.037174745e-01,1.348246209e-01
8.520000000e+00,-1.056673238e-11,5.000000081e-01,5.037174745e-01,1.348246209e-01
8.540000000e+00,-1.054102292e-11,5.000000081e-01,5.037174745e-01,1.348246209e-01
8.560000000e+00,-1.051528092e-11,5.000000080e-01,5.037174745e-01,1.348246209e-01
8.580000000e+00,-1.048970069e-11,5.000000080e-01,5.037174745e-01,1.348246209e-01
8.600000000e+00,-1.046414691e-11,5.000000080e-01,5.037174745e-01,1.348246209e-01
8.620000000e+00,-1.043865515e-11,5.000000080e-01,5.037174745e-01,1.348246209e-01
8.640000000e+00,-1.041325446e-11,5.000000080e-01,5.037174745e-01,1.348246209e-01
8.660000000e+00,-1.038786245e-11,5.000000079e-01,5.037174745e-01,1.348246209e-01
8.680000000e+00,-1.036257625e-11,5.000000079e-01,5.037174745e-01,1.348246209e-01
8.700000000e+00,-1.033733169e-11,5.000000079e-01,5.037174745e-01,1.348246209e-01
8.720000000e+00,-1.031216171e-11,5.000000079e-01,5.037174745e-01,1.348246209e-01
8.740000000e+00,-1.028705636e-11,5.000000079e-01,5.037174745e-01,1.348246209e-01
8.760000000e+00,-1.026199048e-11,5.000000078e-01,5.037174745e-01,1.348246209e-01
8.780000000e+00,-1.023702434e-11,5.000000078e-01,5.037174745e-01,1.348246209e-01
8.800000000e+00,-1.021208942e-11,5.000000078e-01,5.037174745e-01,1.348246209e-01
8.820000000e+00,-1.018723690e-11,5.000000078e-01,5.037174745e-01,1.348246209e-01
8.840000000e+00,-1.016237832e-11,5.000000078e-01,5.037174745e-01,1.348246209e-01
8.860000000e+00,-1.013764636e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.880000000e+00,-1.011292916e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.900000000e+00,-1.008834899e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.920000000e+00,-1.006372936e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.940000000e+00,-1.003921642e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.960000000e+00,-1.001478024e-11,5.000000077e-01,5.037174745e-01,1.348246209e-01
8.980000000e+00,-9.990436430e-12,5.000000076e-01,5.037174745e-01,1.348246209e-01
9.000000000e+00,-9.966063131e-12,5.000000076e-01,5.037174745e-01,1.348246209e-01
9.020000000e+00,-9.941822539e-12,5.000000076e-01,5.037174745e-01,1.348246209e-01
9.040000000e+00,-9.917605799e-12,5.000000076e-01,5.037174745e-01,1.348246209e-01
9.060000000e+00,-9.893421585e-12,5.000000076e-01,5.037174745e-01,1.348246209e-01
9.080000000e+00,-9.869355767e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.100000000e+00,-9.845309030e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.120000000e+00,-9.821345560e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.140000000e+00,-9.797349997e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.160000000e+00,-9.773569974e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.180000000e+00,-9.749705817e-12,5.000000075e-01,5.037174745e-01,1.348246209e-01
9.200000000e+00,-9.725982606e-12,5.000000074e-01,5.037174745e-01,1.348246209e-01
9.220000000e+00,-9.702310136e-12,5.000000074e-01,5.037174745e-01,1.348246209e-01
9.240000000e+00,-9.678699682e-12,5.000000074e-01,5.037174745e-01,1.348246209e-01
9.260000000e+00,-9.655075350e-12,5.000000074e-01,5.037174745e-01,1.348246209e-01
9.280000000e+00,-9.631546428e-12,5.000000074e-01,5.037174745e-01,1.348246209e-01
9.300000000e+00,-9.608109447e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.320000000e+00,-9.584762237e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.340000000e+00,-9.561408956e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.360000000e+00,-9.538072589e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.380000000e+00,-9.514893647e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.400000000e+00,-9.491697359e-12,5.000000073e-01,5.037174745e-01,1.348246209e-01
9.420000000e+00,-9.468557449e-12,5.000000072e-01,5.037174745e-01,1.348246209e-01
9.440000000e+00,-9.445551546e-12,5.000000072e-01,5.037174745e-01,1.348246209e-01
9.460000000e+00,-9.422541306e-12,5.000000072e-01,5.037174745e-01,1.348246209e-01
9.480000000e+00,-9.399536271e-12,5.000000072e-01,5.037174745e-01,1.348246209e-01
9.500000000e+00,-9.376670013e-12,5.000000072e-01,5.037174745e-01,1.348246209e-01
9.520000000e+00,-9.353869242e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.540000000e+00,-9.331070638e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.560000000e+00,-9.308311066e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.580000000e+00,-9.285705885e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.600000000e+00,-9.263079886e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.620000000e+00,-9.240466465e-12,5.000000071e-01,5.037174745e-01,1.348246209e-01
9.640000000e+00,-9.217971005e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.660000000e+00,-9.195523683e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.680000000e+00,-9.173122331e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.700000000e+00,-9.150816389e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.720000000e+00,-9.128481825e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.740000000e+00,-9.106291242e-12,5.000000070e-01,5.037174745e-01,1.348246209e-01
9.760000000e+00,-9.084070735e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.780000000e+00,-9.061959950e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.800000000e+00,-9.039933298e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.820000000e+00,-9.017839860e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.840000000e+00,-8.995895608e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.860000000e+00,-8.974031587e-12,5.000000069e-01,5.037174745e-01,1.348246209e-01
9.880000000e+00,-8.952147183e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
9.900000000e+00,-8.930331735e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
9.920000000e+00,-8.908600420e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
9.940000000e+00,-8.886941964e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
9.960000000e+00,-8.865259221e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
9.980000000e+00,-8.843682731e-12,5.000000068e-01,5.037174745e-01,1.348246209e-01
1.000000000e+01,-8.822137031e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.002000000e+01,-8.800638170e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.004000000e+01,-8.779232983e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.006000000e+01,-8.757794837e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.008000000e+01,-8.736535367e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.010000000e+01,-8.715204339e-12,5.000000067e-01,5.037174745e-01,1.348246209e-01
1.012000000e+01,-8.693994309e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.014000000e+01,-8.672820708e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.016000000e+01,-8.651682235e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.018000000e+01,-8.630608814e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.020000000e+01,-8.609609987e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.022000000e+01,-8.588687921e-12,5.000000066e-01,5.037174745e-01,1.348246209e-01
1.024000000e+01,-8.567728124e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.026000000e+01,-8.546839885e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.028000000e+01,-8.526025372e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.030000000e+01,-8.505314942e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.032000000e+01,-8.484580660e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.034000000e+01,-8.463872832e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.036000000e+01,-8.443243067e-12,5.000000065e-01,5.037174745e-01,1.348246209e-01
1.038000000e+01,-8.422677486e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.040000000e+01,-8.402167850e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.042000000e+01,-8.381740180e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.044000000e+01,-8.361355445e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.046000000e+01,-8.340961602e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.048000000e+01,-8.320635413e-12,5.000000064e-01,5.037174745e-01,1.348246209e-01
1.050000000e+01,-8.300380782e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.052000000e+01,-8.280153039e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.054000000e+01,-8.259964327e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.056000000e+01,-8.239833295e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.058000000e+01,-8.219851015e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.060000000e+01,-8.199785469e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.062000000e+01,-8.179804924e-12,5.000000063e-01,5.037174745e-01,1.348246209e-01
1.064000000e+01,-8.159902008e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.066000000e+01,-8.140040291e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.068000000e+01,-8.120241458e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.070000000e+01,-8.100462141e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.072000000e+01,-8.080712748e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.074000000e+01,-8.060991111e-12,5.000000062e-01,5.037174745e-01,1.348246209e-01
1.076000000e+01,-8.041434272e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.078000000e+01,-8.021830162e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.080000000e+01,-8.002294574e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.082000000e+01,-7.982819700e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.084000000e+01,-7.963328347e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.086000000e+01,-7.943962328e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.088000000e+01,-7.924614957e-12,5.000000061e-01,5.037174745e-01,1.348246209e-01
1.090000000e+01,-7.905296643e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.092000000e+01,-7.886109734e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.094000000e+01,-7.866865145e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.096000000e+01,-7.847681272e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.098000000e+01,-7.828548573e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.100000000e+01,-7.809512152e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.102000000e+01,-7.790466189e-12,5.000000060e-01,5.037174745e-01,1.348246209e-01
1.104000000e+01,-7.771510865e-12,5.000000059e-01,5.037174745e-01,1.348246209e-01
1.106000000e+01,-7.752536894e-12,5.000000059e-01,5.037174745e-01,1.348246209e-01
1.108000000e+01,-7.733687822e-12,5.000000059e-01,5.037174745e-01,1.348246209e-01
1.110000000e+01,-7.714883420e-12,5.000000059e-01,5.037174745e-01,1.348246209e-01
1.112000000e+01,-7.696017001e-12,5.000000059e-01,5.037174745e-01,1.348246209e-01
