w_rad_s,S_mag,T_mag,Y_mag,invWp,invWd,invWu,L_mag,L_phase_deg
5.230897e+02,1.203909e+00,2.154215e-01,2.338424e-01,1.307724e+01,5.323758e-01,1.130802e+00,1.789350e-01,-162.914
5.325527e+02,1.200081e+00,2.097352e-01,2.282997e-01,1.331382e+01,5.235879e-01,1.112998e+00,1.747675e-01,-164.119
5.421869e+02,1.196169e+00,2.041510e-01,2.228551e-01,1.355467e+01,5.149247e-01,1.095406e+00,1.706708e-01,-165.340
5.519954e+02,1.192179e+00,1.986692e-01,2.175087e-01,1.379989e+01,5.063855e-01,1.078027e+00,1.666438e-01,-166.578
5.619814e+02,1.188118e+00,1.932900e-01,2.122606e-01,1.404953e+01,4.979694e-01,1.060860e+00,1.626859e-01,-167.833
5.721479e+02,1.183993e+00,1.880135e-01,2.071108e-01,1.430370e+01,4.896757e-01,1.043908e+00,1.587961e-01,-169.105
5.824984e+02,1.179811e+00,1.828396e-01,2.020592e-01,1.456246e+01,4.815034e-01,1.027169e+00,1.549737e-01,-170.395
5.930362e+02,1.175578e+00,1.777682e-01,1.971057e-01,1.482590e+01,4.734517e-01,1.010645e+00,1.512178e-01,-171.702
6.037646e+02,1.171301e+00,1.727992e-01,1.922500e-01,1.509411e+01,4.655197e-01,9.943342e-01,1.475276e-01,-173.026
6.146870e+02,1.166986e+00,1.679322e-01,1.874916e-01,1.536718e+01,4.577063e-01,9.782375e-01,1.439025e-01,-174.368
6.258071e+02,1.162640e+00,1.631669e-01,1.828302e-01,1.564518e+01,4.500105e-01,9.623542e-01,1.403417e-01,-175.728
6.371283e+02,1.158269e+00,1.585027e-01,1.782652e-01,1.592821e+01,4.424314e-01,9.466839e-01,1.368445e-01,-177.106
6.486544e+02,1.153878e+00,1.539391e-01,1.737960e-01,1.621636e+01,4.349677e-01,9.312260e-01,1.334102e-01,-178.502
6.603889e+02,1.149475e+00,1.494755e-01,1.694219e-01,1.650972e+01,4.276185e-01,9.159799e-01,1.300381e-01,-179.916
6.723358e+02,1.145065e+00,1.451113e-01,1.651421e-01,1.680839e+01,4.203826e-01,9.009446e-01,1.267275e-01,178.652
6.844987e+02,1.140654e+00,1.408455e-01,1.609559e-01,1.711247e+01,4.132588e-01,8.861192e-01,1.234779e-01,177.201
6.968817e+02,1.136247e+00,1.366774e-01,1.568624e-01,1.742204e+01,4.062460e-01,8.715027e-01,1.202885e-01,175.732
7.094887e+02,1.131849e+00,1.326060e-01,1.528605e-01,1.773722e+01,3.993430e-01,8.570940e-01,1.171587e-01,174.244
7.223238e+02,1.127466e+00,1.286304e-01,1.489494e-01,1.805809e+01,3.925487e-01,8.428920e-01,1.140880e-01,172.738
7.353911e+02,1.123104e+00,1.247496e-01,1.451279e-01,1.838478e+01,3.858617e-01,8.288951e-01,1.110757e-01,171.212
7.486947e+02,1.118766e+00,1.209624e-01,1.413949e-01,1.871737e+01,3.792810e-01,8.151022e-01,1.081213e-01,169.668
7.622391e+02,1.114458e+00,1.172678e-01,1.377493e-01,1.905598e+01,3.728052e-01,8.015118e-01,1.052241e-01,168.105
7.760284e+02,1.110184e+00,1.136646e-01,1.341899e-01,1.940071e+01,3.664331e-01,7.881223e-01,1.023836e-01,166.523
7.900673e+02,1.105948e+00,1.101515e-01,1.307154e-01,1.975168e+01,3.601635e-01,7.749321e-01,9.959915e-02,164.921
8.043601e+02,1.101756e+00,1.067273e-01,1.273247e-01,2.010900e+01,3.539951e-01,7.619397e-01,9.687024e-02,163.300
8.189114e+02,1.097610e+00,1.033907e-01,1.240163e-01,2.047279e+01,3.479266e-01,7.491433e-01,9.419627e-02,161.660
8.337260e+02,1.093514e+00,1.001404e-01,1.207889e-01,2.084315e+01,3.419569e-01,7.365411e-01,9.157670e-02,160.000
8.488086e+02,1.089473e+00,9.697504e-02,1.176412e-01,2.122022e+01,3.360846e-01,7.241315e-01,8.901095e-02,158.320
8.641641e+02,1.085490e+00,9.389320e-02,1.145719e-01,2.160410e+01,3.303085e-01,7.119126e-01,8.649847e-02,156.620
8.797973e+02,1.081567e+00,9.089348e-02,1.115794e-01,2.199493e+01,3.246273e-01,6.998824e-01,8.403869e-02,154.900
8.957134e+02,1.077708e+00,8.797446e-02,1.086624e-01,2.239284e+01,3.190398e-01,6.880391e-01,8.163105e-02,153.161
9.119174e+02,1.073917e+00,8.513471e-02,1.058195e-01,2.279794e+01,3.135446e-01,6.763807e-01,7.927498e-02,151.401
9.284145e+02,1.070194e+00,8.237277e-02,1.030491e-01,2.321036e+01,3.081407e-01,6.649054e-01,7.696992e-02,149.620
9.452101e+02,1.066544e+00,7.968716e-02,1.003499e-01,2.363025e+01,3.028266e-01,6.536110e-01,7.471530e-02,147.819
9.623095e+02,1.062968e+00,7.707642e-02,9.772044e-02,2.405774e+01,2.976012e-01,6.424956e-01,7.251055e-02,145.998
9.797183e+02,1.059469e+00,7.453904e-02,9.515917e-02,2.449296e+01,2.924631e-01,6.315571e-01,7.035509e-02,144.156
9.974420e+02,1.056048e+00,7.207355e-02,9.266466e-02,2.493605e+01,2.874113e-01,6.207935e-01,6.824835e-02,142.292
1.015486e+03,1.052708e+00,6.967846e-02,9.023546e-02,2.538716e+01,2.824444e-01,6.102028e-01,6.618973e-02,140.408
1.033857e+03,1.049450e+00,6.735227e-02,8.787009e-02,2.584643e+01,2.775613e-01,5.997828e-01,6.417866e-02,138.503
1.052560e+03,1.046275e+00,6.509349e-02,8.556711e-02,2.631400e+01,2.727606e-01,5.895315e-01,6.221453e-02,136.576
1.071602e+03,1.043185e+00,6.290065e-02,8.332506e-02,2.679004e+01,2.680413e-01,5.794467e-01,6.029675e-02,134.627
1.090988e+03,1.040181e+00,6.077227e-02,8.114252e-02,2.727469e+01,2.634021e-01,5.695265e-01,5.842472e-02,132.657
1.110724e+03,1.037264e+00,5.870687e-02,7.901804e-02,2.776810e+01,2.588419e-01,5.597686e-01,5.659782e-02,130.666
1.130818e+03,1.034435e+00,5.670300e-02,7.695021e-02,2.827045e+01,2.543594e-01,5.501710e-01,5.481543e-02,128.652
1.151275e+03,1.031695e+00,5.475920e-02,7.493763e-02,2.878188e+01,2.499536e-01,5.407316e-01,5.307695e-02,126.616
1.172102e+03,1.029043e+00,5.287405e-02,7.297892e-02,2.930256e+01,2.456231e-01,5.314483e-01,5.138174e-02,124.558
1.193306e+03,1.026482e+00,5.104611e-02,7.107269e-02,2.983266e+01,2.413670e-01,5.223190e-01,4.972917e-02,122.477
1.214894e+03,1.024011e+00,4.927398e-02,6.921760e-02,3.037235e+01,2.371841e-01,5.133416e-01,4.811861e-02,120.374
1.236872e+03,1.021630e+00,4.755628e-02,6.741231e-02,3.092180e+01,2.330732e-01,5.045140e-01,4.654942e-02,118.248
1.259248e+03,1.019339e+00,4.589162e-02,6.565551e-02,3.148120e+01,2.290333e-01,4.958342e-01,4.502095e-02,116.099
1.282028e+03,1.017139e+00,4.427865e-02,6.394590e-02,3.205071e+01,2.250632e-01,4.873001e-01,4.353256e-02,113.927
1.305221e+03,1.015028e+00,4.271604e-02,6.228221e-02,3.263053e+01,2.211619e-01,4.789097e-01,4.208359e-02,111.732
1.328833e+03,1.013008e+00,4.120246e-02,6.066318e-02,3.322083e+01,2.173284e-01,4.706608e-01,4.067338e-02,109.513
1.352873e+03,1.011077e+00,3.973663e-02,5.908760e-02,3.382182e+01,2.135614e-01,4.625516e-01,3.930128e-02,107.271
1.377347e+03,1.009235e+00,3.831726e-02,5.755424e-02,3.443368e+01,2.098601e-01,4.545799e-01,3.796663e-02,105.005
1.402264e+03,1.007482e+00,3.694311e-02,5.606194e-02,3.505660e+01,2.062233e-01,4.467438e-01,3.666876e-02,102.715
1.427632e+03,1.005816e+00,3.561294e-02,5.460953e-02,3.569080e+01,2.026500e-01,4.390413e-01,3.540700e-02,100.402
1.453459e+03,1.004237e+00,3.432554e-02,5.319588e-02,3.633647e+01,1.991393e-01,4.314704e-01,3.418070e-02,98.064
1.479753e+03,1.002745e+00,3.307972e-02,5.181989e-02,3.699381e+01,1.956901e-01,4.240292e-01,3.298918e-02,95.702
1.506522e+03,1.001337e+00,3.187434e-02,5.048047e-02,3.766305e+01,1.923015e-01,4.167157e-01,3.183178e-02,93.316
1.533776e+03,1.000013e+00,3.070824e-02,4.917657e-02,3.834440e+01,1.889724e-01,4.095280e-01,3.070783e-02,90.905
1.561523e+03,9.987727e-01,2.958031e-02,4.790715e-02,3.903807e+01,1.857020e-01,4.024643e-01,2.961666e-02,88.469
1.589772e+03,9.976135e-01,2.848945e-02,4.667121e-02,3.974430e+01,1.824893e-01,3.955226e-01,2.855761e-02,86.010
1.618532e+03,9.965346e-01,2.743461e-02,4.546777e-02,4.046330e+01,1.793333e-01,3.887012e-01,2.753001e-02,83.525
1.647812e+03,9.955346e-01,2.641474e-02,4.429587e-02,4.119530e+01,1.762332e-01,3.819980e-01,2.653322e-02,81.016
1.677622e+03,9.946119e-01,2.542880e-02,4.315459e-02,4.194055e+01,1.731880e-01,3.754114e-01,2.556656e-02,78.482
1.707971e+03,9.937650e-01,2.447582e-02,4.204302e-02,4.269928e+01,1.701968e-01,3.689396e-01,2.462938e-02,75.923
1.738869e+03,9.929922e-01,2.355481e-02,4.096029e-02,4.347173e+01,1.672588e-01,3.625807e-01,2.372104e-02,73.340
1.770327e+03,9.922917e-01,2.266482e-02,3.990554e-02,4.425816e+01,1.643731e-01,3.563329e-01,2.284089e-02,70.731
1.802353e+03,9.916618e-01,2.180493e-02,3.887793e-02,4.505882e+01,1.615388e-01,3.501947e-01,2.198828e-02,68.098
1.834959e+03,9.911005e-01,2.097424e-02,3.787668e-02,4.587396e+01,1.587551e-01,3.441642e-01,2.116257e-02,65.441
1.868154e+03,9.906058e-01,2.017185e-02,3.690100e-02,4.670385e+01,1.560212e-01,3.382397e-01,2.036315e-02,62.759
1.901950e+03,9.901757e-01,1.939692e-02,3.595013e-02,4.754875e+01,1.533362e-01,3.324196e-01,1.958937e-02,60.053
1.936357e+03,9.898081e-01,1.864861e-02,3.502334e-02,4.840894e+01,1.506994e-01,3.267022e-01,1.884063e-02,57.322
1.971387e+03,9.895009e-01,1.792610e-02,3.411993e-02,4.928468e+01,1.481099e-01,3.210860e-01,1.811630e-02,54.568
2.007051e+03,9.892516e-01,1.722860e-02,3.323921e-02,5.017627e+01,1.455670e-01,3.155692e-01,1.741579e-02,51.790
2.043360e+03,9.890581e-01,1.655533e-02,3.238052e-02,5.108399e+01,1.430700e-01,3.101503e-01,1.673849e-02,48.988
2.080325e+03,9.889179e-01,1.590556e-02,3.154321e-02,5.200813e+01,1.406179e-01,3.048278e-01,1.608380e-02,46.163
2.117960e+03,9.888286e-01,1.527855e-02,3.072668e-02,5.294899e+01,1.382102e-01,2.996000e-01,1.545116e-02,43.316
2.156275e+03,9.887878e-01,1.467359e-02,2.993032e-02,5.390687e+01,1.358461e-01,2.944655e-01,1.483998e-02,40.446
2.195283e+03,9.887928e-01,1.408999e-02,2.915356e-02,5.488208e+01,1.335248e-01,2.894228e-01,1.424969e-02,37.554
2.234997e+03,9.888412e-01,1.352708e-02,2.839585e-02,5.587493e+01,1.312456e-01,2.844703e-01,1.367973e-02,34.640
2.275430e+03,9.889303e-01,1.298421e-02,2.765665e-02,5.688574e+01,1.290079e-01,2.796067e-01,1.312955e-02,31.706
2.316593e+03,9.890575e-01,1.246075e-02,2.693544e-02,5.791484e+01,1.268110e-01,2.748305e-01,1.259861e-02,28.751
2.358502e+03,9.892200e-01,1.195608e-02,2.623174e-02,5.896255e+01,1.246542e-01,2.701402e-01,1.208637e-02,25.776
2.401169e+03,9.894154e-01,1.146961e-02,2.554506e-02,6.002922e+01,1.225368e-01,2.655346e-01,1.159231e-02,22.782
2.444607e+03,9.896407e-01,1.100076e-02,2.487495e-02,6.111518e+01,1.204581e-01,2.610121e-01,1.111591e-02,19.770
2.488832e+03,9.898935e-01,1.054897e-02,2.422097e-02,6.222080e+01,1.184176e-01,2.565715e-01,1.065667e-02,16.740
