t_s,step_ref,step_alpha_youlah,step_alpha_pi,step_r_cmd,ramp_ref,ramp_alpha
4.4110,nan,nan,nan,nan,0.720050,0.719603
4.4120,nan,nan,nan,nan,0.720100,0.719653
4.4130,nan,nan,nan,nan,0.720150,0.719703
4.4140,nan,nan,nan,nan,0.720200,0.719753
4.4150,nan,nan,nan,nan,0.720250,0.719803
4.4160,nan,nan,nan,nan,0.720300,0.719853
4.4170,nan,nan,nan,nan,0.720350,0.719903
4.4180,nan,nan,nan,nan,0.720400,0.719953
4.4190,nan,nan,nan,nan,0.720450,0.720003
4.4200,nan,nan,nan,nan,0.720500,0.720053
4.4210,nan,nan,nan,nan,0.720550,0.720103
4.4220,nan,nan,nan,nan,0.720600,0.720153
4.4230,nan,nan,nan,nan,0.720650,0.720203
4.4240,nan,nan,nan,nan,0.720700,0.720253
4.4250,nan,nan,nan,nan,0.720750,0.720303
4.4260,nan,nan,nan,nan,0.720800,0.720353
4.4270,nan,nan,nan,nan,0.720850,0.720403
4.4280,nan,nan,nan,nan,0.720900,0.720453
4.4290,nan,nan,nan,nan,0.720950,0.720503
4.4300,nan,nan,nan,nan,0.721000,0.720553
4.4310,nan,nan,nan,nan,0.721050,0.720603
4.4320,nan,nan,nan,nan,0.721100,0.720653
4.4330,nan,nan,nan,nan,0.721150,0.720703
4.4340,nan,nan,nan,nan,0.721200,0.720753
4.4350,nan,nan,nan,nan,0.721250,0.720803
4.4360,nan,nan,nan,nan,0.721300,0.720853
4.4370,nan,nan,nan,nan,0.721350,0.720903
4.4380,nan,nan,nan,nan,0.721400,0.720953
4.4390,nan,nan,nan,nan,0.721450,0.721003
4.4400,nan,nan,nan,nan,0.721500,0.721053
4.4410,nan,nan,nan,nan,0.721550,0.721103
4.4420,nan,nan,nan,nan,0.721600,0.721153
4.4430,nan,nan,nan,nan,0.721650,0.721203
4.4440,nan,nan,nan,nan,0.721700,0.721253
4.4450,nan,nan,nan,nan,0.721750,0.721303
4.4460,nan,nan,nan,nan,0.721800,0.721353
4.4470,nan,nan,nan,nan,0.721850,0.721403
4.4480,nan,nan,nan,nan,0.721900,0.721453
4.4490,nan,nan,nan,nan,0.721950,0.721503
4.4500,nan,nan,nan,nan,0.722000,0.721553
4.4510,nan,nan,nan,nan,0.722050,0.721603
4.4520,nan,nan,nan,nan,0.722100,0.721653
4.4530,nan,nan,nan,nan,0.722150,0.721703
4.4540,nan,nan,nan,nan,0.722200,0.721753
4.4550,nan,nan,nan,nan,0.722250,0.721803
4.4560,nan,nan,nan,nan,0.722300,0.721853
4.4570,nan,nan,nan,nan,0.722350,0.721903
4.4580,nan,nan,nan,nan,0.722400,0.721953
4.4590,nan,nan,nan,nan,0.722450,0.722003
4.4600,nan,nan,nan,nan,0.722500,0.722053
4.4610,nan,nan,nan,nan,0.722550,0.722103
4.4620,nan,nan,nan,nan,0.722600,0.722153
4.4630,nan,nan,nan,nan,0.722650,0.722203
4.4640,nan,nan,nan,nan,0.722700,0.722253
4.4650,nan,nan,nan,nan,0.722750,0.722303
4.4660,nan,nan,nan,nan,0.722800,0.722353
4.4670,nan,nan,nan,nan,0.722850,0.722403
4.4680,nan,nan,nan,nan,0.722900,0.722453
4.4690,nan,nan,nan,nan,0.722950,0.722503
4.4700,nan,nan,nan,nan,0.723000,0.722553
4.4710,nan,nan,nan,nan,0.723050,0.722603
4.4720,nan,nan,nan,nan,0.723100,0.722653
4.4730,nan,nan,nan,nan,0.723150,0.722703
4.4740,nan,nan,nan,nan,0.723200,0.722753
4.4750,nan,nan,nan,nan,0.723250,0.722803
4.4760,nan,nan,nan,nan,0.723300,0.722853
4.4770,nan,nan,nan,nan,0.723350,0.722903
4.4780,nan,nan,nan,nan,0.723400,0.722953
4.4790,nan,nan,nan,nan,0.723450,0.723003
4.4800,nan,nan,nan,nan,0.723500,0.723053
4.4810,nan,nan,nan,nan,0.723550,0.723103
4.4820,nan,nan,nan,nan,0.723600,0.723153
4.4830,nan,nan,nan,nan,0.723650,0.723203
4.4840,nan,nan,nan,nan,0.723700,0.723253
4.4850,nan,nan,nan,nan,0.723750,0.723303
4.4860,nan,nan,nan,nan,0.723800,0.723353
4.4870,nan,nan,nan,nan,0.723850,0.723403
4.4880,nan,nan,nan,nan,0.723900,0.723453
4.4890,nan,nan,nan,nan,0.723950,0.723503
4.4900,nan,nan,nan,nan,0.724000,0.723553
4.4910,nan,nan,nan,nan,0.724050,0.723603
4.4920,nan,nan,nan,nan,0.724100,0.723653
4.4930,nan,nan,nan,nan,0.724150,0.723703
4.4940,nan,nan,nan,nan,0.724200,0.723753
4.4950,nan,nan,nan,nan,0.724250,0.723803
4.4960,nan,nan,nan,nan,0.724300,0.723853
4.4970,nan,nan,nan,nan,0.724350,0.723903
4.4980,nan,nan,nan,nan,0.724400,0.723953
4.4990,nan,nan,nan,nan,0.724450,0.724003
4.5000,nan,nan,nan,nan,0.724500,0.724053
4.5010,nan,nan,nan,nan,0.724550,0.724103
4.5020,nan,nan,nan,nan,0.724600,0.724153
4.5030,nan,nan,nan,nan,0.724650,0.724203
4.5040,nan,nan,nan,nan,0.724700,0.724253
4.5050,nan,nan,nan,nan,0.724750,0.724303
4.5060,nan,nan,nan,nan,0.724800,0.724353
4.5070,nan,nan,nan,nan,0.724850,0.724403
4.5080,nan,nan,nan,nan,0.724900,0.724453
4.5090,nan,nan,nan,nan,0.724950,0.724503
4.5100,nan,nan,nan,nan,0.725000,0.724553
4.5110,nan,nan,nan,nan,0.725050,0.724603
4.5120,nan,nan,nan,nan,0.725100,0.724653
4.5130,nan,nan,nan,nan,0.725150,0.724703
4.5140,nan,nan,nan,nan,0.725200,0.724753
4.5150,nan,nan,nan,nan,0.725250,0.724803
4.5160,nan,nan,nan,nan,0.725300,0.724853
4.5170,nan,nan,nan,nan,0.725350,0.724903
4.5180,nan,nan,nan,nan,0.725400,0.724953
4.5190,nan,nan,nan,nan,0.725450,0.725003
4.5200,nan,nan,nan,nan,0.725500,0.725053
4.5210,nan,nan,nan,nan,0.725550,0.725103
4.5220,nan,nan,nan,nan,0.725600,0.725153
4.5230,nan,nan,nan,nan,0.725650,0.725203
4.5240,nan,nan,nan,nan,0.725700,0.725253
4.5250,nan,nan,nan,nan,0.725750,0.725303
4.5260,nan,nan,nan,nan,0.725800,0.725353
4.5270,nan,nan,nan,nan,0.725850,0.725403
4.5280,nan,nan,nan,nan,0.725900,0.725453
4.5290,nan,nan,nan,nan,0.725950,0.725503
4.5300,nan,nan,nan,nan,0.726000,0.725553
4.5310,nan,nan,nan,nan,0.726050,0.725603
4.5320,nan,nan,nan,nan,0.726100,0.725653
4.5330,nan,nan,nan,nan,0.726150,0.725703
4.5340,nan,nan,nan,nan,0.726200,0.725753
4.5350,nan,nan,nan,nan,0.726250,0.725803
4.5360,nan,nan,nan,nan,0.726300,0.725853
4.5370,nan,nan,nan,nan,0.726350,0.725903
4.5380,nan,nan,nan,nan,0.726400,0.725953
4.5390,nan,nan,nan,nan,0.726450,0.726003
4.5400,nan,nan,nan,nan,0.726500,0.726053
4.5410,nan,nan,nan,nan,0.726550,0.726103
4.5420,nan,nan,nan,nan,0.726600,0.726153
4.5430,nan,nan,nan,nan,0.726650,0.726203
4.5440,nan,nan,nan,nan,0.726700,0.726253
4.5450,nan,nan,nan,nan,0.726750,0.726303
4.5460,nan,nan,nan,nan,0.726800,0.726353
4.5470,nan,nan,nan,nan,0.726850,0.726403
4.5480,nan,nan,nan,nan,0.726900,0.726453
4.5490,nan,nan,nan,nan,0.726950,0.726503
4.5500,nan,nan,nan,nan,0.727000,0.726553
4.5510,nan,nan,nan,nan,0.727050,0.726603
4.5520,nan,nan,nan,nan,0.727100,0.726653
4.5530,nan,nan,nan,nan,0.727150,0.726703
4.5540,nan,nan,nan,nan,0.727200,0.726753
4.5550,nan,nan,nan,nan,0.727250,0.726803
4.5560,nan,nan,nan,nan,0.727300,0.726853
4.5570,nan,nan,nan,nan,0.727350,0.726903
4.5580,nan,nan,nan,nan,0.727400,0.726953
4.5590,nan,nan,nan,nan,0.727450,0.727003
4.5600,nan,nan,nan,nan,0.727500,0.727053
4.5610,nan,nan,nan,nan,0.727550,0.727103
4.5620,nan,nan,nan,nan,0.727600,0.727153
4.5630,nan,nan,nan,nan,0.727650,0.727203
4.5640,nan,nan,nan,nan,0.727700,0.727253
4.5650,nan,nan,nan,nan,0.727750,0.727303
4.5660,nan,nan,nan,nan,0.727800,0.727353
4.5670,nan,nan,nan,nan,0.727850,0.727403
4.5680,nan,nan,nan,nan,0.727900,0.727453
4.5690,nan,nan,nan,nan,0.727950,0.727503
4.5700,nan,nan,nan,nan,0.728000,0.727553
4.5710,nan,nan,nan,nan,0.728050,0.727603
4.5720,nan,nan,nan,nan,0.728100,0.727653
4.5730,nan,nan,nan,nan,0.728150,0.727703
4.5740,nan,nan,nan,nan,0.728200,0.727753
4.5750,nan,nan,nan,nan,0.728250,0.727803
4.5760,nan,nan,nan,nan,0.728300,0.727853
4.5770,nan,nan,nan,nan,0.728350,0.727903
4.5780,nan,nan,nan,nan,0.728400,0.727953
4.5790,nan,nan,nan,nan,0.728450,0.728003
4.5800,nan,nan,nan,nan,0.728500,0.728053
4.5810,nan,nan,nan,nan,0.728550,0.728103
4.5820,nan,nan,nan,nan,0.728600,0.728153
4.5830,nan,nan,nan,nan,0.728650,0.728203
4.5840,nan,nan,nan,nan,0.728700,0.728253
4.5850,nan,nan,nan,nan,0.728750,0.728303
4.5860,nan,nan,nan,nan,0.728800,0.728353
4.5870,nan,nan,nan,nan,0.728850,0.728403
4.5880,nan,nan,nan,nan,0.728900,0.728453
4.5890,nan,nan,nan,nan,0.728950,0.728503
4.5900,nan,nan,nan,nan,0.729000,0.728553
4.5910,nan,nan,nan,nan,0.729050,0.728603
4.5920,nan,nan,nan,nan,0.729100,0.728653
4.5930,nan,nan,nan,nan,0.729150,0.728703
4.5940,nan,nan,nan,nan,0.729200,0.728753
4.5950,nan,nan,nan,nan,0.729250,0.728803
4.5960,nan,nan,nan,nan,0.729300,0.728853
4.5970,nan,nan,nan,nan,0.729350,0.728903
4.5980,nan,nan,nan,nan,0.729400,0.728953
4.5990,nan,nan,nan,nan,0.729450,0.729003
4.6000,nan,nan,nan,nan,0.729500,0.729053
4.6010,nan,nan,nan,nan,0.729550,0.729103
4.6020,nan,nan,nan,nan,0.729600,0.729153
4.6030,nan,nan,nan,nan,0.729650,0.729203
4.6040,nan,nan,nan,nan,0.729700,0.729253
4.6050,nan,nan,nan,nan,0.729750,0.729303
4.6060,nan,nan,nan,nan,0.729800,0.729353
4.6070,nan,nan,nan,nan,0.729850,0.729403
4.6080,nan,nan,nan,nan,0.729900,0.729453
4.6090,nan,nan,nan,nan,0.729950,0.729503
4.6100,nan,nan,nan,nan,0.730000,0.729553
4.6110,nan,nan,nan,nan,0.730050,0.729603
4.6120,nan,nan,nan,nan,0.730100,0.729653
4.6130,nan,nan,nan,nan,0.730150,0.729703
4.6140,nan,nan,nan,nan,0.730200,0.729753
4.6150,nan,nan,nan,nan,0.730250,0.729803
4.6160,nan,nan,nan,nan,0.730300,0.729853
4.6170,nan,nan,nan,nan,0.730350,0.729903
4.6180,nan,nan,nan,nan,0.730400,0.729953
4.6190,nan,nan,nan,nan,0.730450,0.730003
4.6200,nan,nan,nan,nan,0.730500,0.730053
4.6210,nan,nan,nan,nan,0.730550,0.730103
4.6220,nan,nan,nan,nan,0.730600,0.730153
4.6230,nan,nan,nan,nan,0.730650,0.730203
4.6240,nan,nan,nan,nan,0.730700,0.730253
4.6250,nan,nan,nan,nan,0.730750,0.730303
4.6260,nan,nan,nan,nan,0.730800,0.730353
4.6270,nan,nan,nan,nan,0.730850,0.730403
4.6280,nan,nan,nan,nan,0.730900,0.730453
4.6290,nan,nan,nan,nan,0.730950,0.730503
4.6300,nan,nan,nan,nan,0.731000,0.730553
4.6310,nan,nan,nan,nan,0.731050,0.730603
4.6320,nan,nan,nan,nan,0.731100,0.730653
4.6330,nan,nan,nan,nan,0.731150,0.730703
4.6340,nan,nan,nan,nan,0.731200,0.730753
4.6350,nan,nan,nan,nan,0.731250,0.730803
4.6360,nan,nan,nan,nan,0.731300,0.730853
4.6370,nan,nan,nan,nan,0.731350,0.730903
4.6380,nan,nan,nan,nan,0.731400,0.730953
4.6390,nan,nan,nan,nan,0.731450,0.731003
4.6400,nan,nan,nan,nan,0.731500,0.731053
4.6410,nan,nan,nan,nan,0.731550,0.731103
4.6420,nan,nan,nan,nan,0.731600,0.731153
4.6430,nan,nan,nan,nan,0.731650,0.731203
4.6440,nan,nan,nan,nan,0.731700,0.731253
4.6450,nan,nan,nan,nan,0.731750,0.731303
4.6460,nan,nan,nan,nan,0.731800,0.731353
4.6470,nan,nan,nan,nan,0.731850,0.731403
4.6480,nan,nan,nan,nan,0.731900,0.731453
4.6490,nan,nan,nan,nan,0.731950,0.731503
4.6500,nan,nan,nan,nan,0.732000,0.731553
4.6510,nan,nan,nan,nan,0.732050,0.731603
4.6520,nan,nan,nan,nan,0.732100,0.731653
4.6530,nan,nan,nan,nan,0.732150,0.731703
4.6540,nan,nan,nan,nan,0.732200,0.731753
4.6550,nan,nan,nan,nan,0.732250,0.731803
4.6560,nan,nan,nan,nan,0.732300,0.731853
4.6570,nan,nan,nan,nan,0.732350,0.731903
4.6580,nan,nan,nan,nan,0.732400,0.731953
4.6590,nan,nan,nan,nan,0.732450,0.732003
4.6600,nan,nan,nan,nan,0.732500,0.732053
4.6610,nan,nan,nan,nan,0.732550,0.732103
4.6620,nan,nan,nan,nan,0.732600,0.732153
4.6630,nan,nan,nan,nan,0.732650,0.732203
4.6640,nan,nan,nan,nan,0.732700,0.732253
4.6650,nan,nan,nan,nan,0.732750,0.732303
4.6660,nan,nan,nan,nan,0.732800,0.732353
4.6670,nan,nan,nan,nan,0.732850,0.732403
4.6680,nan,nan,nan,nan,0.732900,0.732453
4.6690,nan,nan,nan,nan,0.732950,0.732503
4.6700,nan,nan,nan,nan,0.733000,0.732553
4.6710,nan,nan,nan,nan,0.733050,0.732603
4.6720,nan,nan,nan,nan,0.733100,0.732653
4.6730,nan,nan,nan,nan,0.733150,0.732703
4.6740,nan,nan,nan,nan,0.733200,0.732753
4.6750,nan,nan,nan,nan,0.733250,0.732803
4.6760,nan,nan,nan,nan,0.733300,0.732853
4.6770,nan,nan,nan,nan,0.733350,0.732903
4.6780,nan,nan,nan,nan,0.733400,0.732953
4.6790,nan,nan,nan,nan,0.733450,0.733003
4.6800,nan,nan,nan,nan,0.733500,0.733053
4.6810,nan,nan,nan,nan,0.733550,0.733103
4.6820,nan,nan,nan,nan,0.733600,0.733153
4.6830,nan,nan,nan,nan,0.733650,0.733203
4.6840,nan,nan,nan,nan,0.733700,0.733253
4.6850,nan,nan,nan,nan,0.733750,0.733303
4.6860,nan,nan,nan,nan,0.733800,0.733353
4.6870,nan,nan,nan,nan,0.733850,0.733403
4.6880,nan,nan,nan,nan,0.733900,0.733453
4.6890,nan,nan,nan,nan,0.733950,0.733503
4.6900,nan,nan,nan,nan,0.734000,0.733553
4.6910,nan,nan,nan,nan,0.734050,0.733603
4.6920,nan,nan,nan,nan,0.734100,0.733653
4.6930,nan,nan,nan,nan,0.734150,0.733703
4.6940,nan,nan,nan,nan,0.734200,0.733753
4.6950,nan,nan,nan,nan,0.734250,0.733803
4.6960,nan,nan,nan,nan,0.734300,0.733853
4.6970,nan,nan,nan,nan,0.734350,0.733903
4.6980,nan,nan,nan,nan,0.734400,0.733953
4.6990,nan,nan,nan,nan,0.734450,0.734003
4.7000,nan,nan,nan,nan,0.734500,0.734053
4.7010,nan,nan,nan,nan,0.734550,0.734103
4.7020,nan,nan,nan,nan,0.734600,0.734153
4.7030,nan,nan,nan,nan,0.734650,0.734203
4.7040,nan,nan,nan,nan,0.734700,0.734253
4.7050,nan,nan,nan,nan,0.734750,0.734303
4.7060,nan,nan,nan,nan,0.734800,0.734353
4.7070,nan,nan,nan,nan,0.734850,0.734403
4.7080,nan,nan,nan,nan,0.734900,0.734453
4.7090,nan,nan,nan,nan,0.734950,0.734503
4.7100,nan,nan,nan,nan,0.735000,0.734553
4.7110,nan,nan,nan,nan,0.735050,0.734603
4.7120,nan,nan,nan,nan,0.735100,0.734653
4.7130,nan,nan,nan,nan,0.735150,0.734703
4.7140,nan,nan,nan,nan,0.735200,0.734753
4.7150,nan,nan,nan,nan,0.735250,0.734803
4.7160,nan,nan,nan,nan,0.735300,0.734853
4.7170,nan,nan,nan,nan,0.735350,0.734903
4.7180,nan,nan,nan,nan,0.735400,0.734953
4.7190,nan,nan,nan,nan,0.735450,0.735003
4.7200,nan,nan,nan,nan,0.735500,0.735053
4.7210,nan,nan,nan,nan,0.735550,0.735103
4.7220,nan,nan,nan,nan,0.735600,0.735153
4.7230,nan,nan,nan,nan,0.735650,0.735203
4.7240,nan,nan,nan,nan,0.735700,0.735253
4.7250,nan,nan,nan,nan,0.735750,0.735303
4.7260,nan,nan,nan,nan,0.735800,0.735353
4.7270,nan,nan,nan,nan,0.735850,0.735403
4.7280,nan,nan,nan,nan,0.735900,0.735453
4.7290,nan,nan,nan,nan,0.735950,0.735503
4.7300,nan,nan,nan,nan,0.736000,0.735553
4.7310,nan,nan,nan,nan,0.736050,0.735603
4.7320,nan,nan,nan,nan,0.736100,0.735653
4.7330,nan,nan,nan,nan,0.736150,0.735703
4.7340,nan,nan,nan,nan,0.736200,0.735753
4.7350,nan,nan,nan,nan,0.736250,0.735803
4.7360,nan,nan,nan,nan,0.736300,0.735853
4.7370,nan,nan,nan,nan,0.736350,0.735903
4.7380,nan,nan,nan,nan,0.736400,0.735953
4.7390,nan,nan,nan,nan,0.736450,0.736003
4.7400,nan,nan,nan,nan,0.736500,0.736053
4.7410,nan,nan,nan,nan,0.736550,0.736103
4.7420,nan,nan,nan,nan,0.736600,0.736153
4.7430,nan,nan,nan,nan,0.736650,0.736203
4.7440,nan,nan,nan,nan,0.736700,0.736253
4.7450,nan,nan,nan,nan,0.736750,0.736303
4.7460,nan,nan,nan,nan,0.736800,0.736353
4.7470,nan,nan,nan,nan,0.736850,0.736403
4.7480,nan,nan,nan,nan,0.736900,0.736453
4.7490,nan,nan,nan,nan,0.736950,0.736503
4.7500,nan,nan,nan,nan,0.737000,0.736553
4.7510,nan,nan,nan,nan,0.737050,0.736603
4.7520,nan,nan,nan,nan,0.737100,0.736653
4.7530,nan,nan,nan,nan,0.737150,0.736703
4.7540,nan,nan,nan,nan,0.737200,0.736753
4.7550,nan,nan,nan,nan,0.737250,0.736803
4.7560,nan,nan,nan,nan,0.737300,0.736853
4.7570,nan,nan,nan,nan,0.737350,0.736903
4.7580,nan,nan,nan,nan,0.737400,0.736953
4.7590,nan,nan,nan,nan,0.737450,0.737003
4.7600,nan,nan,nan,nan,0.737500,0.737053
4.7610,nan,nan,nan,nan,0.737550,0.737103
4.7620,nan,nan,nan,nan,0.737600,0.737153
4.7630,nan,nan,nan,nan,0.737650,0.737203
4.7640,nan,nan,nan,nan,0.737700,0.737253
4.7650,nan,nan,nan,nan,0.737750,0.737303
4.7660,nan,nan,nan,nan,0.737800,0.737353
4.7670,nan,nan,nan,nan,0.737850,0.737403
4.7680,nan,nan,nan,nan,0.737900,0.737453
4.7690,nan,nan,nan,nan,0.737950,0.737503
4.7700,nan,nan,nan,nan,0.738000,0.737553
4.7710,nan,nan,nan,nan,0.738050,0.737603
4.7720,nan,nan,nan,nan,0.738100,0.737653
4.7730,nan,nan,nan,nan,0.738150,0.737703
4.7740,nan,nan,nan,nan,0.738200,0.737753
4.7750,nan,nan,nan,nan,0.738250,0.737803
4.7760,nan,nan,nan,nan,0.738300,0.737853
4.7770,nan,nan,nan,nan,0.738350,0.737903
4.7780,nan,nan,nan,nan,0.738400,0.737953
4.7790,nan,nan,nan,nan,0.738450,0.738003
4.7800,nan,nan,nan,nan,0.738500,0.738053
4.7810,nan,nan,nan,nan,0.738550,0.738103
4.7820,nan,nan,nan,nan,0.738600,0.738153
4.7830,nan,nan,nan,nan,0.738650,0.738203
4.7840,nan,nan,nan,nan,0.738700,0.738253
4.7850,nan,nan,nan,nan,0.738750,0.738303
4.7860,nan,nan,nan,nan,0.738800,0.738353
4.7870,nan,nan,nan,nan,0.738850,0.738403
4.7880,nan,nan,nan,nan,0.738900,0.738453
4.7890,nan,nan,nan,nan,0.738950,0.738503
4.7900,nan,nan,nan,nan,0.739000,0.738553
4.7910,nan,nan,nan,nan,0.739050,0.738603
4.7920,nan,nan,nan,nan,0.739100,0.738653
4.7930,nan,nan,nan,nan,0.739150,0.738703
4.7940,nan,nan,nan,nan,0.739200,0.738753
4.7950,nan,nan,nan,nan,0.739250,0.738803
4.7960,nan,nan,nan,nan,0.739300,0.738853
4.7970,nan,nan,nan,nan,0.739350,0.738903
4.7980,nan,nan,nan,nan,0.739400,0.738953
4.7990,nan,nan,nan,nan,0.739450,0.739003
4.8000,nan,nan,nan,nan,0.739500,0.739053
4.8010,nan,nan,nan,nan,0.739550,0.739103
4.8020,nan,nan,nan,nan,0.739600,0.739153
4.8030,nan,nan,nan,nan,0.739650,0.739203
4.8040,nan,nan,nan,nan,0.739700,0.739253
4.8050,nan,nan,nan,nan,0.739750,0.739303
4.8060,nan,nan,nan,nan,0.739800,0.739353
4.8070,nan,nan,nan,nan,0.739850,0.739403
4.8080,nan,nan,nan,nan,0.739900,0.739453
4.8090,nan,nan,nan,nan,0.739950,0.739503
4.8100,nan,nan,nan,nan,0.740000,0.739553
4.8110,nan,nan,nan,nan,0.740050,0.739603
4.8120,nan,nan,nan,nan,0.740100,0.739653
4.8130,nan,nan,nan,nan,0.740150,0.739703
4.8140,nan,nan,nan,nan,0.740200,0.739753
4.8150,nan,nan,nan,nan,0.740250,0.739803
4.8160,nan,nan,nan,nan,0.740300,0.739853
4.8170,nan,nan,nan,nan,0.740350,0.739903
4.8180,nan,nan,nan,nan,0.740400,0.739953
4.8190,nan,nan,nan,nan,0.740450,0.740003
4.8200,nan,nan,nan,nan,0.740500,0.740053
4.8210,nan,nan,nan,nan,0.740550,0.740103
4.8220,nan,nan,nan,nan,0.740600,0.740153
4.8230,nan,nan,nan,nan,0.740650,0.740203
4.8240,nan,nan,nan,nan,0.740700,0.740253
4.8250,nan,nan,nan,nan,0.740750,0.740303
4.8260,nan,nan,nan,nan,0.740800,0.740353
4.8270,nan,nan,nan,nan,0.740850,0.740403
4.8280,nan,nan,nan,nan,0.740900,0.740453
4.8290,nan,nan,nan,nan,0.740950,0.740503
4.8300,nan,nan,nan,nan,0.741000,0.740553
4.8310,nan,nan,nan,nan,0.741050,0.740603
4.8320,nan,nan,nan,nan,0.741100,0.740653
4.8330,nan,nan,nan,nan,0.741150,0.740703
4.8340,nan,nan,nan,nan,0.741200,0.740753
4.8350,nan,nan,nan,nan,0.741250,0.740803
4.8360,nan,nan,nan,nan,0.741300,0.740853
4.8370,nan,nan,nan,nan,0.741350,0.740903
4.8380,nan,nan,nan,nan,0.741400,0.740953
4.8390,nan,nan,nan,nan,0.741450,0.741003
4.8400,nan,nan,nan,nan,0.741500,0.741053
4.8410,nan,nan,nan,nan,0.741550,0.741103
4.8420,nan,nan,nan,nan,0.741600,0.741153
4.8430,nan,nan,nan,nan,0.741650,0.741203
4.8440,nan,nan,nan,nan,0.741700,0.741253
4.8450,nan,nan,nan,nan,0.741750,0.741303
4.8460,nan,nan,nan,nan,0.741800,0.741353
4.8470,nan,nan,nan,nan,0.741850,0.741403
4.8480,nan,nan,nan,nan,0.741900,0.741453
4.8490,nan,nan,nan,nan,0.741950,0.741503
4.8500,nan,nan,nan,nan,0.742000,0.741553
4.8510,nan,nan,nan,nan,0.742050,0.741603
4.8520,nan,nan,nan,nan,0.742100,0.741653
4.8530,nan,nan,nan,nan,0.742150,0.741703
4.8540,nan,nan,nan,nan,0.742200,0.741753
4.8550,nan,nan,nan,nan,0.742250,0.741803
4.8560,nan,nan,nan,nan,0.742300,0.741853
4.8570,nan,nan,nan,nan,0.742350,0.741903
4.8580,nan,nan,nan,nan,0.742400,0.741953
4.8590,nan,nan,nan,nan,0.742450,0.742003
4.8600,nan,nan,nan,nan,0.742500,0.742053
4.8610,nan,nan,nan,nan,0.742550,0.742103
4.8620,nan,nan,nan,nan,0.742600,0.742153
4.8630,nan,nan,nan,nan,0.742650,0.742203
4.8640,nan,nan,nan,nan,0.742700,0.742253
4.8650,nan,nan,nan,nan,0.742750,0.742303
4.8660,nan,nan,nan,nan,0.742800,0.742353
4.8670,nan,nan,nan,nan,0.742850,0.742403
4.8680,nan,nan,nan,nan,0.742900,0.742453
4.8690,nan,nan,nan,nan,0.742950,0.742503
4.8700,nan,nan,nan,nan,0.743000,0.742553
4.8710,nan,nan,nan,nan,0.743050,0.742603
4.8720,nan,nan,nan,nan,0.743100,0.742653
4.8730,nan,nan,nan,nan,0.743150,0.742703
4.8740,nan,nan,nan,nan,0.743200,0.742753
4.8750,nan,nan,nan,nan,0.743250,0.742803
4.8760,nan,nan,nan,nan,0.743300,0.742853
4.8770,nan,nan,nan,nan,0.743350,0.742903
4.8780,nan,nan,nan,nan,0.743400,0.742953
4.8790,nan,nan,nan,nan,0.743450,0.743003
4.8800,nan,nan,nan,nan,0.743500,0.743053
4.8810,nan,nan,nan,nan,0.743550,0.743103
4.8820,nan,nan,nan,nan,0.743600,0.743153
4.8830,nan,nan,nan,nan,0.743650,0.743203
4.8840,nan,nan,nan,nan,0.743700,0.743253
4.8850,nan,nan,nan,nan,0.743750,0.743303
4.8860,nan,nan,nan,nan,0.743800,0.743353
4.8870,nan,nan,nan,nan,0.743850,0.743403
4.8880,nan,nan,nan,nan,0.743900,0.743453
4.8890,nan,nan,nan,nan,0.743950,0.743503
4.8900,nan,nan,nan,nan,0.744000,0.743553
4.8910,nan,nan,nan,nan,0.744050,0.743603
4.8920,nan,nan,nan,nan,0.744100,0.743653
4.8930,nan,nan,nan,nan,0.744150,0.743703
4.8940,nan,nan,nan,nan,0.744200,0.743753
4.8950,nan,nan,nan,nan,0.744250,0.743803
4.8960,nan,nan,nan,nan,0.744300,0.743853
4.8970,nan,nan,nan,nan,0.744350,0.743903
4.8980,nan,nan,nan,nan,0.744400,0.743953
4.8990,nan,nan,nan,nan,0.744450,0.744003
4.9000,nan,nan,nan,nan,0.744500,0.744053
4.9010,nan,nan,nan,nan,0.744550,0.744103
4.9020,nan,nan,nan,nan,0.744600,0.744153
4.9030,nan,nan,nan,nan,0.744650,0.744203
4.9040,nan,nan,nan,nan,0.744700,0.744253
4.9050,nan,nan,nan,nan,0.744750,0.744303
4.9060,nan,nan,nan,nan,0.744800,0.744353
4.9070,nan,nan,nan,nan,0.744850,0.744403
4.9080,nan,nan,nan,nan,0.744900,0.744453
4.9090,nan,nan,nan,nan,0.744950,0.744503
4.9100,nan,nan,nan,nan,0.745000,0.744553
4.9110,nan,nan,nan,nan,0.745050,0.744603
4.9120,nan,nan,nan,nan,0.745100,0.744653
4.9130,nan,nan,nan,nan,0.745150,0.744703
4.9140,nan,nan,nan,nan,0.745200,0.744753
4.9150,nan,nan,nan,nan,0.745250,0.744803
4.9160,nan,nan,nan,nan,0.745300,0.744853
4.9170,nan,nan,nan,nan,0.745350,0.744903
4.9180,nan,nan,nan,nan,0.745400,0.744953
4.9190,nan,nan,nan,nan,0.745450,0.745003
4.9200,nan,nan,nan,nan,0.745500,0.745053
4.9210,nan,nan,nan,nan,0.745550,0.745103
4.9220,nan,nan,nan,nan,0.745600,0.745153
4.9230,nan,nan,nan,nan,0.745650,0.745203
4.9240,nan,nan,nan,nan,0.745700,0.745253
4.9250,nan,nan,nan,nan,0.745750,0.745303
4.9260,nan,nan,nan,nan,0.745800,0.745353
